name,category,match_type,value,source,mode,scope,evidence_level,support,confidence,notes,alias_group,tier,enabled_by_default,specificity,expected_frequency,recommended_action
CF:massbank_MSBNK-ACES_SU-AS000609_53_2894,CF,peak_mz,53.2894,MassBank record-derived,positive,Indoles and derivatives; Indolecarboxylic acids and derivatives; Indolecarboxylic acids and derivatives,medium,1,observed,Tropisetron; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.2900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000609_64_9599,CF,peak_mz,64.9599,MassBank record-derived,positive,Indoles and derivatives; Indolecarboxylic acids and derivatives; Indolecarboxylic acids and derivatives,medium,1,observed,Tropisetron; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:64.9600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000610_51_9287,CF,peak_mz,51.9287,MassBank record-derived,positive,Benzene and substituted derivatives; Benzylamines; 2-benzylaminopyridines,medium,1,observed,Pyrilamine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.9300,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000610_63_9515,CF,peak_mz,63.9515,MassBank record-derived,positive,Benzene and substituted derivatives; Benzylamines; 2-benzylaminopyridines,medium,1,observed,Pyrilamine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:63.9500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000611_68_6598,CF,peak_mz,68.6598,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,Bupivacaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:68.6600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000612_52_8363,CF,peak_mz,52.8363,MassBank record-derived,positive,Pyridines and derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids and derivatives,medium,1,observed,Nialamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.8350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000612_66_3315,CF,peak_mz,66.3315,MassBank record-derived,positive,Pyridines and derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids and derivatives,medium,1,observed,Nialamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:66.3300,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000614_54_3974,CF,peak_mz,54.3974,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,Denatonium; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M]+,peak_mz:54.3950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000615_60_0238,CF,peak_mz,60.0238,MassBank record-derived,positive,Piperidines; Benzylpiperidines; 4-benzylpiperidines,medium,1,observed,Ifenprodil; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:60.0250,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000616_79_054,CF,peak_mz,79.054,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,Deoxycorticosterone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:79.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000617_50_2178,CF,peak_mz,50.2178,MassBank record-derived,positive,Dioxolopyrans; None; Dioxolopyrans,medium,1,observed,Topiramate; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.2200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000618_51_8081,CF,peak_mz,51.8081,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Benzenesulfonamides,medium,1,observed,Sulpiride; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.8100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000619_69_0493,CF,peak_mz,69.0493,MassBank record-derived,positive,Indenes and isoindenes; None; Indenes and isoindenes,medium,1,observed,Sulindac; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:69.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000619_132_3029,CF,peak_mz,132.3029,MassBank record-derived,positive,Indenes and isoindenes; None; Indenes and isoindenes,medium,1,observed,Sulindac; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:132.3050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000619_135_0259,CF,peak_mz,135.0259,MassBank record-derived,positive,Indenes and isoindenes; None; Indenes and isoindenes,medium,1,observed,Sulindac; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:135.0250,extended,True,medium,medium,keep
NL:massbank_MSBNK-ACES_SU-AS000620,NL,mass_diff,18.0331,MassBank record-derived,positive,Dioxolopyrans; None; Dioxolopyrans,medium,1,observed,Topiramate; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+NH4]+,mass_diff:18.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000620_52_3206,CF,peak_mz,52.3206,MassBank record-derived,positive,Dioxolopyrans; None; Dioxolopyrans,medium,1,observed,Topiramate; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+NH4]+,peak_mz:52.3200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000620_55_018,CF,peak_mz,55.018,MassBank record-derived,positive,Dioxolopyrans; None; Dioxolopyrans,medium,1,observed,Topiramate; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+NH4]+,peak_mz:55.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000621_60_2912,CF,peak_mz,60.2912,MassBank record-derived,positive,Pyridines and derivatives; Bipyridines and oligopyridines; Bipyridines and oligopyridines,medium,1,observed,Etoricoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:60.2900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000621_63_2362,CF,peak_mz,63.2362,MassBank record-derived,positive,Pyridines and derivatives; Bipyridines and oligopyridines; Bipyridines and oligopyridines,medium,1,observed,Etoricoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:63.2350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000621_66_387,CF,peak_mz,66.387,MassBank record-derived,positive,Pyridines and derivatives; Bipyridines and oligopyridines; Bipyridines and oligopyridines,medium,1,observed,Etoricoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:66.3850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000622_50_2569,CF,peak_mz,50.2569,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzamides,medium,1,observed,Itopride; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.2550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000622_51_878,CF,peak_mz,51.878,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzamides,medium,1,observed,Itopride; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.8800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000622_54_499,CF,peak_mz,54.499,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzamides,medium,1,observed,Itopride; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.5000,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000624_63_5628,CF,peak_mz,63.5628,MassBank record-derived,positive,Azoles; Pyrazoles; Phenylpyrazoles,medium,1,observed,Celecoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:63.5650,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000624_73_3573,CF,peak_mz,73.3573,MassBank record-derived,positive,Azoles; Pyrazoles; Phenylpyrazoles,medium,1,observed,Celecoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:73.3550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000624_75_0229,CF,peak_mz,75.0229,MassBank record-derived,positive,Azoles; Pyrazoles; Phenylpyrazoles,medium,1,observed,Celecoxib; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:75.0250,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000625_56_4885,CF,peak_mz,56.4885,MassBank record-derived,positive,"Steroids and steroid derivatives; Pregnane steroids; Gluco/mineralocorticoids, progestogins and derivatives",medium,1,observed,Alfadolone acetate; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:56.4900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000626_53_3558,CF,peak_mz,53.3558,MassBank record-derived,positive,"Steroids and steroid derivatives; Bile acids, alcohols and derivatives; Bile acids, alcohols and derivatives",medium,1,observed,Dehydrocholic acid; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.3550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000626_57_4926,CF,peak_mz,57.4926,MassBank record-derived,positive,"Steroids and steroid derivatives; Bile acids, alcohols and derivatives; Bile acids, alcohols and derivatives",medium,1,observed,Dehydrocholic acid; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.4950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000627_61_9124,CF,peak_mz,61.9124,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,Flumethasone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:61.9100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000627_63_4689,CF,peak_mz,63.4689,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,Flumethasone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:63.4700,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000628_52_7396,CF,peak_mz,52.7396,MassBank record-derived,positive,Benzothiazepines; None; Benzothiazepines,medium,1,observed,Diltiazem; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.7400,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000628_68_0833,CF,peak_mz,68.0833,MassBank record-derived,positive,Benzothiazepines; None; Benzothiazepines,medium,1,observed,Diltiazem; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:68.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000629_62_8035,CF,peak_mz,62.8035,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,Clindamycin; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.8050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000630_50_5926,CF,peak_mz,50.5926,MassBank record-derived,positive,Lactams; Beta lactams; Monobactams,medium,1,observed,Aztreonam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.5950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000630_55_4466,CF,peak_mz,55.4466,MassBank record-derived,positive,Lactams; Beta lactams; Monobactams,medium,1,observed,Aztreonam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.4450,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000630_55_7504,CF,peak_mz,55.7504,MassBank record-derived,positive,Lactams; Beta lactams; Monobactams,medium,1,observed,Aztreonam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.7500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000631_53_6812,CF,peak_mz,53.6812,MassBank record-derived,positive,Benzene and substituted derivatives; Phenethylamines; Amphetamines and derivatives,medium,1,observed,Oxethazaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.6800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000634_50_2155,CF,peak_mz,50.2155,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,N-Acetyl-L-leucine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.2150,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000634_57_0335,CF,peak_mz,57.0335,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,N-Acetyl-L-leucine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000634_57_8245,CF,peak_mz,57.8245,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,N-Acetyl-L-leucine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.8250,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000635_60_8105,CF,peak_mz,60.8105,MassBank record-derived,positive,Pyridines and derivatives; Bipyridines and oligopyridines; Bipyridines and oligopyridines,medium,1,observed,Amrinone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:60.8100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000635_82_061,CF,peak_mz,82.061,MassBank record-derived,positive,Pyridines and derivatives; Bipyridines and oligopyridines; Bipyridines and oligopyridines,medium,1,observed,Amrinone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:82.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000636_54_029,CF,peak_mz,54.029,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzoic acid esters,medium,1,observed,Butylparaben; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.0300,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000636_54_2187,CF,peak_mz,54.2187,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzoic acid esters,medium,1,observed,Butylparaben; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.2200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000636_59_248,CF,peak_mz,59.248,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzoic acid esters,medium,1,observed,Butylparaben; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:59.2500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000637_53_3097,CF,peak_mz,53.3097,MassBank record-derived,positive,None; None; Alkaloids and derivatives,medium,1,observed,Pilocarpine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.3100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000637_57_4153,CF,peak_mz,57.4153,MassBank record-derived,positive,None; None; Alkaloids and derivatives,medium,1,observed,Pilocarpine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.4150,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000638_50_4173,CF,peak_mz,50.4173,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Amino acids and derivatives",medium,1,observed,Baclofen; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.4150,extended,True,medium,medium,keep
NL:massbank_MSBNK-ACES_SU-AS000639,NL,mass_diff,216.1006,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,Flunisolide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,mass_diff:216.1000,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000640_81_0698,CF,peak_mz,81.0698,MassBank record-derived,positive,Quinolines and derivatives; Quinolones and derivatives; Hydroquinolones,medium,1,observed,Ethoxyquin; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:81.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000642_51_8625,CF,peak_mz,51.8625,MassBank record-derived,positive,Piperidines; Piperidinecarboxylic acids and derivatives; Piperidinecarboxamides,medium,1,observed,Mepivacaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.8600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000642_73_8275,CF,peak_mz,73.8275,MassBank record-derived,positive,Piperidines; Piperidinecarboxylic acids and derivatives; Piperidinecarboxamides,medium,1,observed,Mepivacaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:73.8300,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000643_53_8791,CF,peak_mz,53.8791,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonyl compounds; Benzenesulfonyl compounds,medium,1,observed,Dapsone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.8800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000645_51_2559,CF,peak_mz,51.2559,MassBank record-derived,positive,Morphinans; None; Morphinans,medium,1,observed,Dextromethorphan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.2550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000645_56_7811,CF,peak_mz,56.7811,MassBank record-derived,positive,Morphinans; None; Morphinans,medium,1,observed,Dextromethorphan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:56.7800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000645_61_4464,CF,peak_mz,61.4464,MassBank record-derived,positive,Morphinans; None; Morphinans,medium,1,observed,Dextromethorphan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:61.4450,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000646_62_0718,CF,peak_mz,62.0718,MassBank record-derived,positive,Indoles and derivatives; Pyrroloindoles; Pyrroloindoles,medium,1,observed,Eserine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000646_90_7194,CF,peak_mz,90.7194,MassBank record-derived,positive,Indoles and derivatives; Pyrroloindoles; Pyrroloindoles,medium,1,observed,Eserine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:90.7200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000647_55_0439,CF,peak_mz,55.0439,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Benzenesulfonamides,medium,1,observed,Probenecid; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000649_59_8531,CF,peak_mz,59.8531,MassBank record-derived,positive,Steroids and steroid derivatives; Androstane steroids; Androgens and derivatives,medium,1,observed,Adrenosterone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:59.8550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000651_54_5502,CF,peak_mz,54.5502,MassBank record-derived,positive,Steroids and steroid derivatives; Steroid lactones; Steroid lactones,medium,1,observed,Oxandrolone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.5500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000654_53_7568,CF,peak_mz,53.7568,MassBank record-derived,positive,Organooxygen compounds; Carbonyl compounds; Ketones,medium,1,observed,Azaperone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.7550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000654_57_5379,CF,peak_mz,57.5379,MassBank record-derived,positive,Organooxygen compounds; Carbonyl compounds; Ketones,medium,1,observed,Azaperone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.5400,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000655_65_9538,CF,peak_mz,65.9538,MassBank record-derived,positive,Benzothiazines; None; Benzothiazines,medium,1,observed,Piroxicam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:65.9550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000655_69_1804,CF,peak_mz,69.1804,MassBank record-derived,positive,Benzothiazines; None; Benzothiazines,medium,1,observed,Piroxicam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:69.1800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000655_70_8365,CF,peak_mz,70.8365,MassBank record-derived,positive,Benzothiazines; None; Benzothiazines,medium,1,observed,Piroxicam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:70.8350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000656_52_061,CF,peak_mz,52.061,MassBank record-derived,positive,Benzothiazines; None; Benzothiazines,medium,1,observed,Isoxicam; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000657_55_4454,CF,peak_mz,55.4454,MassBank record-derived,positive,"Azoles; Thiazoles; 2,4-disubstituted thiazoles",medium,1,observed,Famotidine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.4450,extended,True,medium,medium,keep
